scenario,trace_id,operation,decision,metric,value_ms
interactive_valid_flow,tr_e931b2efab4643ca,issue_downstream_delegation,accepted,ledger_anchor,1.7374
interactive_valid_flow,tr_a35755634a614aaa,verify_cod,accepted,cod_validation,0.2522
interactive_valid_flow,tr_a35755634a614aaa,verify_cod,accepted,capability_realization,1.2021
interactive_valid_flow,tr_a35755634a614aaa,verify_cod,accepted,ledger_anchor,4.6624
interactive_valid_flow,tr_a0b9066673404fdb,verify_cod,accepted,cod_validation,0.2022
interactive_valid_flow,tr_a0b9066673404fdb,verify_cod,accepted,capability_realization,0.073
interactive_valid_flow,tr_a0b9066673404fdb,verify_cod,accepted,ledger_anchor,3.1603
interactive_valid_flow,tr_f382b419062a40de,verify_cod,accepted,cod_validation,0.1882
interactive_valid_flow,tr_f382b419062a40de,verify_cod,accepted,capability_realization,0.071
interactive_valid_flow,tr_f382b419062a40de,verify_cod,accepted,ledger_anchor,4.2453
interactive_valid_flow,tr_ab9afe9ea652421b,verify_cod,accepted,cod_validation,0.412
interactive_valid_flow,tr_ab9afe9ea652421b,verify_cod,accepted,capability_realization,0.0814
interactive_valid_flow,tr_ab9afe9ea652421b,verify_cod,accepted,ledger_anchor,5.1728
interactive_valid_flow,tr_eef42d1d7fbd4ea1,issue_delegation,accepted,signature_generation,0.0744
interactive_valid_flow,tr_eef42d1d7fbd4ea1,issue_delegation,accepted,ledger_anchor,1.7624
interactive_valid_flow,tr_3cb682f0e6ef417b,issue_delegation,accepted,signature_generation,0.0846
interactive_valid_flow,tr_3cb682f0e6ef417b,issue_delegation,accepted,ledger_anchor,2.0665
interactive_valid_flow,tr_596dedeff5694d3d,delegate_to_domain,accepted,signature_generation,0.0826
interactive_valid_flow,tr_596dedeff5694d3d,delegate_to_domain,accepted,ledger_anchor,2.1352
interactive_valid_flow,tr_c826619ae5734c85,delegate_to_domain,accepted,signature_generation,0.0826
interactive_valid_flow,tr_c826619ae5734c85,delegate_to_domain,accepted,ledger_anchor,2.0826
interactive_valid_flow,tr_197d1f3f0f0b4303,issue_delegation,accepted,signature_generation,0.0687
interactive_valid_flow,tr_197d1f3f0f0b4303,issue_delegation,accepted,ledger_anchor,2.8651
interactive_valid_flow,tr_dd939c66777440b1,issue_delegation,accepted,signature_generation,0.0718
interactive_valid_flow,tr_dd939c66777440b1,issue_delegation,accepted,ledger_anchor,6.0777
interactive_valid_flow,tr_6569aafe8c0d486c,issue_downstream_delegation,accepted,incoming_cod_validation,0.4298
interactive_valid_flow,tr_6569aafe8c0d486c,issue_downstream_delegation,accepted,signature_generation,0.0589
interactive_valid_flow,tr_6569aafe8c0d486c,issue_downstream_delegation,accepted,ledger_anchor,3.8923
interactive_valid_flow,tr_3492141be0054d69,delegate_to_domain,accepted,signature_generation,0.0839
interactive_valid_flow,tr_3492141be0054d69,delegate_to_domain,accepted,ledger_anchor,3.0728
interactive_valid_flow,tr_1da69e01c148488f,issue_downstream_delegation,accepted,incoming_cod_validation,0.1531
interactive_valid_flow,tr_1da69e01c148488f,issue_downstream_delegation,accepted,signature_generation,0.0496
interactive_valid_flow,tr_1da69e01c148488f,issue_downstream_delegation,accepted,ledger_anchor,2.3701
interactive_valid_flow,tr_56aed7ec244548d2,issue_delegation,accepted,signature_generation,0.0715
interactive_valid_flow,tr_56aed7ec244548d2,issue_delegation,accepted,ledger_anchor,2.8878
interactive_valid_flow,tr_075cd550bc6643d4,delegate_to_domain,accepted,signature_generation,0.0753
interactive_valid_flow,tr_075cd550bc6643d4,delegate_to_domain,accepted,ledger_anchor,1.5355
interactive_valid_flow,tr_72851e4a384c40ad,delegate_to_domain,accepted,signature_generation,0.0761
interactive_valid_flow,tr_72851e4a384c40ad,delegate_to_domain,accepted,ledger_anchor,2.8859
interactive_valid_flow,tr_455308f11dbb4505,issue_downstream_delegation,accepted,incoming_cod_validation,0.2582
interactive_valid_flow,tr_455308f11dbb4505,issue_downstream_delegation,accepted,signature_generation,0.0564
interactive_valid_flow,tr_455308f11dbb4505,issue_downstream_delegation,accepted,ledger_anchor,3.1091
interactive_valid_flow,tr_6ff5d1576ef7430b,issue_delegation,accepted,signature_generation,0.0893
interactive_valid_flow,tr_6ff5d1576ef7430b,issue_delegation,accepted,ledger_anchor,2.9295
interactive_valid_flow,tr_1dfee3f12db546b8,issue_downstream_delegation,accepted,incoming_cod_validation,0.347
interactive_valid_flow,tr_1dfee3f12db546b8,issue_downstream_delegation,accepted,signature_generation,0.0655
interactive_valid_flow,tr_1dfee3f12db546b8,issue_downstream_delegation,accepted,ledger_anchor,2.6136
interactive_valid_flow,tr_dad56d7a8dec4624,issue_downstream_delegation,accepted,incoming_cod_validation,0.2666
interactive_valid_flow,tr_dad56d7a8dec4624,issue_downstream_delegation,accepted,signature_generation,0.054
interactive_valid_flow,tr_dad56d7a8dec4624,issue_downstream_delegation,accepted,ledger_anchor,2.329
interactive_valid_flow,tr_bd228a0374054767,delegate_to_domain,accepted,signature_generation,0.0838
interactive_valid_flow,tr_bd228a0374054767,delegate_to_domain,accepted,ledger_anchor,1.916
interactive_valid_flow,tr_63a10e70db5348e9,issue_downstream_delegation,accepted,incoming_cod_validation,0.1424
interactive_valid_flow,tr_63a10e70db5348e9,issue_downstream_delegation,accepted,signature_generation,0.0436
interactive_valid_flow,tr_63a10e70db5348e9,issue_downstream_delegation,accepted,ledger_anchor,2.0537
interactive_valid_flow,tr_64e2c05a04614df5,verify_cod,accepted,cod_validation,0.206
interactive_valid_flow,tr_64e2c05a04614df5,verify_cod,accepted,capability_realization,1.2401
interactive_valid_flow,tr_64e2c05a04614df5,verify_cod,accepted,ledger_anchor,4.5587
interactive_valid_flow,tr_e814bfaffa5a47e3,verify_cod,accepted,cod_validation,0.3784
interactive_valid_flow,tr_e814bfaffa5a47e3,verify_cod,accepted,capability_realization,0.4231
interactive_valid_flow,tr_e814bfaffa5a47e3,verify_cod,accepted,ledger_anchor,5.122
interactive_valid_flow,tr_34f753bf850c487e,verify_cod,accepted,cod_validation,0.2069
interactive_valid_flow,tr_34f753bf850c487e,verify_cod,accepted,capability_realization,0.0558
interactive_valid_flow,tr_34f753bf850c487e,verify_cod,accepted,ledger_anchor,2.4068
interactive_valid_flow,tr_8f3a3fc3825f4def,verify_cod,accepted,cod_validation,0.2557
interactive_valid_flow,tr_8f3a3fc3825f4def,verify_cod,accepted,capability_realization,0.0781
interactive_valid_flow,tr_8f3a3fc3825f4def,verify_cod,accepted,ledger_anchor,4.513
interactive_valid_flow,tr_1a936d86fe53485b,verify_cod,accepted,cod_validation,0.2061
interactive_valid_flow,tr_1a936d86fe53485b,verify_cod,accepted,capability_realization,0.4481
interactive_valid_flow,tr_1a936d86fe53485b,verify_cod,accepted,ledger_anchor,5.087
interactive_valid_flow,tr_36d760cd90874df6,issue_delegation,accepted,signature_generation,0.0843
interactive_valid_flow,tr_36d760cd90874df6,issue_delegation,accepted,ledger_anchor,1.9957
interactive_valid_flow,tr_1b6ad923704240cd,verify_cod,accepted,cod_validation,0.2817
interactive_valid_flow,tr_1b6ad923704240cd,verify_cod,accepted,capability_realization,0.0816
interactive_valid_flow,tr_1b6ad923704240cd,verify_cod,accepted,ledger_anchor,2.9616
interactive_valid_flow,tr_7c09676b36df4f55,issue_delegation,accepted,signature_generation,0.0763
interactive_valid_flow,tr_7c09676b36df4f55,issue_delegation,accepted,ledger_anchor,1.8209
interactive_valid_flow,tr_e4a8f918e8ef4167,issue_delegation,accepted,signature_generation,0.0697
interactive_valid_flow,tr_e4a8f918e8ef4167,issue_delegation,accepted,ledger_anchor,3.724
interactive_valid_flow,tr_a6c4c2a00abd41cd,delegate_to_domain,accepted,signature_generation,0.0683
interactive_valid_flow,tr_a6c4c2a00abd41cd,delegate_to_domain,accepted,ledger_anchor,1.6424
interactive_valid_flow,tr_f1f66a50e5ff4afe,delegate_to_domain,accepted,signature_generation,0.0853
interactive_valid_flow,tr_f1f66a50e5ff4afe,delegate_to_domain,accepted,ledger_anchor,2.793
interactive_valid_flow,tr_fc2e7e1432dc4d76,issue_delegation,accepted,signature_generation,0.0715
interactive_valid_flow,tr_fc2e7e1432dc4d76,issue_delegation,accepted,ledger_anchor,2.7479
interactive_valid_flow,tr_4b6377cb94504159,delegate_to_domain,accepted,signature_generation,0.0747
interactive_valid_flow,tr_4b6377cb94504159,delegate_to_domain,accepted,ledger_anchor,1.4539
interactive_valid_flow,tr_413f9fea0dd54821,delegate_to_domain,accepted,signature_generation,0.0594
interactive_valid_flow,tr_413f9fea0dd54821,delegate_to_domain,accepted,ledger_anchor,2.6293
interactive_valid_flow,tr_34bc49b2dc704087,issue_downstream_delegation,accepted,incoming_cod_validation,0.1839
interactive_valid_flow,tr_34bc49b2dc704087,issue_downstream_delegation,accepted,signature_generation,0.564
interactive_valid_flow,tr_34bc49b2dc704087,issue_downstream_delegation,accepted,ledger_anchor,2.9827
interactive_valid_flow,tr_dbc69cc9ab5949e3,issue_downstream_delegation,accepted,incoming_cod_validation,0.163
interactive_valid_flow,tr_dbc69cc9ab5949e3,issue_downstream_delegation,accepted,signature_generation,0.0587
interactive_valid_flow,tr_dbc69cc9ab5949e3,issue_downstream_delegation,accepted,ledger_anchor,3.6745
interactive_valid_flow,tr_9c32f96048824499,issue_downstream_delegation,accepted,incoming_cod_validation,0.1681
interactive_valid_flow,tr_9c32f96048824499,issue_downstream_delegation,accepted,signature_generation,0.0579
interactive_valid_flow,tr_9c32f96048824499,issue_downstream_delegation,accepted,ledger_anchor,2.4398
interactive_valid_flow,tr_82ba33f057684cf6,issue_downstream_delegation,accepted,incoming_cod_validation,0.4132
interactive_valid_flow,tr_82ba33f057684cf6,issue_downstream_delegation,accepted,signature_generation,0.0497
interactive_valid_flow,tr_82ba33f057684cf6,issue_downstream_delegation,accepted,ledger_anchor,2.0607
interactive_valid_flow,tr_85cf6f3504064e02,issue_delegation,accepted,signature_generation,0.0869
interactive_valid_flow,tr_85cf6f3504064e02,issue_delegation,accepted,ledger_anchor,2.6784
interactive_valid_flow,tr_523bc21fc00f4255,verify_cod,accepted,cod_validation,0.2136
interactive_valid_flow,tr_523bc21fc00f4255,verify_cod,accepted,capability_realization,0.3513
interactive_valid_flow,tr_523bc21fc00f4255,verify_cod,accepted,ledger_anchor,3.2877
interactive_valid_flow,tr_146db486bda445b8,issue_delegation,accepted,signature_generation,0.1049
interactive_valid_flow,tr_146db486bda445b8,issue_delegation,accepted,ledger_anchor,2.3285
interactive_valid_flow,tr_a0328ee3507940ac,verify_cod,accepted,cod_validation,0.243
interactive_valid_flow,tr_a0328ee3507940ac,verify_cod,accepted,capability_realization,0.1338
interactive_valid_flow,tr_a0328ee3507940ac,verify_cod,accepted,ledger_anchor,3.1885
interactive_valid_flow,tr_bdac13d608354664,delegate_to_domain,accepted,signature_generation,0.4344
interactive_valid_flow,tr_bdac13d608354664,delegate_to_domain,accepted,ledger_anchor,3.2011
interactive_valid_flow,tr_91c67d3faf9d4dc7,verify_cod,accepted,cod_validation,0.1968
interactive_valid_flow,tr_91c67d3faf9d4dc7,verify_cod,accepted,capability_realization,0.0693
interactive_valid_flow,tr_91c67d3faf9d4dc7,verify_cod,accepted,ledger_anchor,4.3872
interactive_valid_flow,tr_8ea9ee1d10674432,verify_cod,accepted,cod_validation,0.2034
interactive_valid_flow,tr_8ea9ee1d10674432,verify_cod,accepted,capability_realization,0.0973
interactive_valid_flow,tr_8ea9ee1d10674432,verify_cod,accepted,ledger_anchor,4.1452
interactive_valid_flow,tr_dd36683c74c740ab,issue_delegation,accepted,signature_generation,0.0783
interactive_valid_flow,tr_dd36683c74c740ab,issue_delegation,accepted,ledger_anchor,2.1126
interactive_valid_flow,tr_7346a0d5343045af,issue_downstream_delegation,accepted,incoming_cod_validation,0.1738
interactive_valid_flow,tr_7346a0d5343045af,issue_downstream_delegation,accepted,signature_generation,0.0523
interactive_valid_flow,tr_7346a0d5343045af,issue_downstream_delegation,accepted,ledger_anchor,1.5928
interactive_valid_flow,tr_04ba5fa65bb046ba,delegate_to_domain,accepted,signature_generation,0.0734
interactive_valid_flow,tr_04ba5fa65bb046ba,delegate_to_domain,accepted,ledger_anchor,2.9505
interactive_valid_flow,tr_eee99a492ef24863,issue_delegation,accepted,signature_generation,0.0792
interactive_valid_flow,tr_eee99a492ef24863,issue_delegation,accepted,ledger_anchor,2.2972
interactive_valid_flow,tr_be885138284c40f7,issue_downstream_delegation,accepted,incoming_cod_validation,0.1537
interactive_valid_flow,tr_be885138284c40f7,issue_downstream_delegation,accepted,signature_generation,0.0506
interactive_valid_flow,tr_be885138284c40f7,issue_downstream_delegation,accepted,ledger_anchor,2.0036
interactive_valid_flow,tr_d8fe124d6de64ddd,delegate_to_domain,accepted,signature_generation,0.0757
interactive_valid_flow,tr_d8fe124d6de64ddd,delegate_to_domain,accepted,ledger_anchor,2.8864
interactive_valid_flow,tr_ebc79a6a6d9640d4,issue_delegation,accepted,signature_generation,0.0622
interactive_valid_flow,tr_ebc79a6a6d9640d4,issue_delegation,accepted,ledger_anchor,3.6002
interactive_valid_flow,tr_072e6ef900004641,verify_cod,accepted,cod_validation,0.1637
interactive_valid_flow,tr_072e6ef900004641,verify_cod,accepted,capability_realization,0.0622
interactive_valid_flow,tr_072e6ef900004641,verify_cod,accepted,ledger_anchor,2.3271
interactive_valid_flow,tr_f6ab903f41a9481c,issue_delegation,accepted,signature_generation,0.0716
interactive_valid_flow,tr_f6ab903f41a9481c,issue_delegation,accepted,ledger_anchor,3.3822
interactive_valid_flow,tr_e0f98625274442ed,issue_downstream_delegation,accepted,incoming_cod_validation,0.3206
interactive_valid_flow,tr_e0f98625274442ed,issue_downstream_delegation,accepted,signature_generation,0.0983
interactive_valid_flow,tr_e0f98625274442ed,issue_downstream_delegation,accepted,ledger_anchor,2.725
interactive_valid_flow,tr_9c2ee270525f4ef6,delegate_to_domain,accepted,signature_generation,0.083
interactive_valid_flow,tr_9c2ee270525f4ef6,delegate_to_domain,accepted,ledger_anchor,2.9278
interactive_valid_flow,tr_99002c93bf9e4ecd,delegate_to_domain,accepted,signature_generation,0.0639
interactive_valid_flow,tr_99002c93bf9e4ecd,delegate_to_domain,accepted,ledger_anchor,2.3916
interactive_valid_flow,tr_19d5c30a1d2e43e8,verify_cod,accepted,cod_validation,0.2092
interactive_valid_flow,tr_19d5c30a1d2e43e8,verify_cod,accepted,capability_realization,0.1091
interactive_valid_flow,tr_19d5c30a1d2e43e8,verify_cod,accepted,ledger_anchor,2.5542
interactive_valid_flow,tr_a4fba0a3d9a8481d,delegate_to_domain,accepted,signature_generation,0.0711
interactive_valid_flow,tr_a4fba0a3d9a8481d,delegate_to_domain,accepted,ledger_anchor,2.252
interactive_valid_flow,tr_07d8a419b7054adc,issue_downstream_delegation,accepted,incoming_cod_validation,0.1583
interactive_valid_flow,tr_07d8a419b7054adc,issue_downstream_delegation,accepted,signature_generation,0.0501
interactive_valid_flow,tr_07d8a419b7054adc,issue_downstream_delegation,accepted,ledger_anchor,3.9445
interactive_valid_flow,tr_ae4f8a862fd14b85,issue_downstream_delegation,accepted,incoming_cod_validation,0.153
interactive_valid_flow,tr_ae4f8a862fd14b85,issue_downstream_delegation,accepted,signature_generation,0.0614
interactive_valid_flow,tr_ae4f8a862fd14b85,issue_downstream_delegation,accepted,ledger_anchor,4.4353
interactive_valid_flow,tr_e4ef738c793b464b,verify_cod,accepted,cod_validation,0.2424
interactive_valid_flow,tr_e4ef738c793b464b,verify_cod,accepted,capability_realization,0.0751
interactive_valid_flow,tr_e4ef738c793b464b,verify_cod,accepted,ledger_anchor,3.1664
interactive_valid_flow,tr_13012babb3b9439f,issue_delegation,accepted,signature_generation,0.0855
interactive_valid_flow,tr_13012babb3b9439f,issue_delegation,accepted,ledger_anchor,2.1396
interactive_valid_flow,tr_92715c3bc5fc4224,issue_downstream_delegation,accepted,incoming_cod_validation,0.1681
interactive_valid_flow,tr_92715c3bc5fc4224,issue_downstream_delegation,accepted,signature_generation,0.2237
interactive_valid_flow,tr_92715c3bc5fc4224,issue_downstream_delegation,accepted,ledger_anchor,3.5659
interactive_valid_flow,tr_090c25ecd51d4b68,issue_delegation,accepted,signature_generation,0.2453
interactive_valid_flow,tr_090c25ecd51d4b68,issue_delegation,accepted,ledger_anchor,2.4645
interactive_valid_flow,tr_75c8b5a606934e8d,issue_delegation,accepted,signature_generation,0.0552
interactive_valid_flow,tr_75c8b5a606934e8d,issue_delegation,accepted,ledger_anchor,2.6856
interactive_valid_flow,tr_c76d42e5574a4c41,verify_cod,accepted,cod_validation,0.3347
interactive_valid_flow,tr_c76d42e5574a4c41,verify_cod,accepted,capability_realization,0.6136
interactive_valid_flow,tr_c76d42e5574a4c41,verify_cod,accepted,ledger_anchor,4.2368
interactive_valid_flow,tr_51932b5821284aff,verify_cod,accepted,cod_validation,0.2047
interactive_valid_flow,tr_51932b5821284aff,verify_cod,accepted,capability_realization,0.0827
interactive_valid_flow,tr_51932b5821284aff,verify_cod,accepted,ledger_anchor,3.6613
interactive_valid_flow,tr_d6e3fcde90bf4264,delegate_to_domain,accepted,signature_generation,0.0741
interactive_valid_flow,tr_d6e3fcde90bf4264,delegate_to_domain,accepted,ledger_anchor,1.225
interactive_valid_flow,tr_b6e44d1a050a4114,issue_delegation,accepted,signature_generation,0.0712
